custid,low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,student_feature,repayment_capability,is_high_user,number_of_trans_from_2011,first_transaction_time,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,reg_preference_for_trad,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_query_time,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_latest_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day,status
965994,0.11,0.89,0,2.03,0.8,0.113,12,58,22,2,0,11760,0,16,20160730,14800,55,0.85,2770,6,1020,1,440,0.5,3,0,58,0,58,0,2,4,6,0,250,3,0,0,8410,0,660,95,516,70,9,3,5,17,43215,7,8,10,489,71,23,5,9,7,4,3,0,1,9,11,115,0,0,360,43156,1900,71,3,3,2200,1466,4500,74,4,5,11400,4550,12,71,1
1497363,0,1,16000,11.18,1,0.225,17,30,22,2,0,16850,0,13,20170227,75850,82,0.45,17750,7,640,0.15,1260,0.5,1,11,15,11,15,0,0,3,3,952634,1050,2,0,1750,31790,0,448,82,544,76,12,5,2,18,43209,6,15,17,507,76,22,15,1,8,4,4,2,5,10,26,8,2,1,354,43219,1100,74,4,5,2100,1375,14100,78,4,5,22800,7875,18,8,0
1439430,0.23,0.77,100,1.88,0.82,0.497,30,13,11,2,0,1010,0,28,20150520,170710,229,0.35,37030,5,6300,0.05,400,0.75,2,7,13,7,13,4,2,3,3,496,1220,9,0,0,0,0,1097,83,658,80,9,6,2,12,43214,1,7,10,636,78,41,31,0,18,8,10,2,2,21,38,27,3,0,356,43220,2200,76,10,11,3700,2050,7700,81,8,9,18000,7100,13,7,0
114,0,1,2000,0.1,0.97,0.616,20,39,13,2,0,10300,1,39,20141104,336550,391,0.65,4300,8,119910,0.4,2250,0.35,2,5,39,2,57,0,1,2,2,0,620,7,0,0,0,0,1294,83,548,78,17,6,4,22,43206,9,15,17,486,75,58,44,10,12,2,10,0,6,36,51,88,1,14,342,43176,1800,74,10,11,4300,1800,2800,74,2,3,3000,2700,18,48,1
405411,0.01,0.6,0,1.04,0.43,0.322,20,27,46,2,1,9880,0,20,20140409,173530,142,0.35,31440,7,16990,0.15,1890,0.3,3,7,27,7,27,0,1,2,2,773928,2310,3,0,0,30020,0,1503,84,543,77,7,5,2,10,43204,0,3,6,494,76,19,18,0,7,3,3,0,0,4,34,0,0,0,360,43223,2100,74,3,3,2300,0,0,78,3,3,20400,0,23,4,0
3220666,0.02,0.98,0,1.01,1,0.316,16,15,14,2,0,24340,0,10,20170525,157220,95,0.45,35750,7,4800,0.15,1060,0.5,1,11,15,11,18,0,1,2,2,2151494,660,10,0,1220,18400,0,361,82,630,80,16,6,7,21,43219,2,7,13,602,76,40,39,0,14,4,10,0,0,22,56,1,0,0,357,43133,2500,74,10,11,3200,1940,8000,80,4,5,13800,7900,8,94,0
614947,0.01,0.63,5000,1.07,0.91,0.569,19,12,12,3,1,38690,0,21,20160409,526510,280,0.35,78750,6,4260,0.15,1800,0.4,1,12,12,12,12,0,6,6,6,188369,2020,6,0,0,68430,0,772,85,539,72,21,11,4,28,43225,17,24,24,508,75,83,64,15,21,9,12,4,16,36,98,117,3,31,336,43225,2900,73,12,12,6000,2791,5800,77,9,11,15000,6033,-1,-1,1
1477926,0.04,0.96,100,1.46,0.76,0.113,10,148,95,2,1,10010,0,26,20150504,48190,88,0.5,8410,7,90,0.3,890,0.6,1,7,33,7,33,0,0,2,2,6448,1080,7,0,1080,5520,0,1113,89,637,79,6,4,1,7,43184,0,4,7,611,84,3,3,0,2,1,1,0,2,3,3,0,0,0,114,43195,3000,85,1,1,3000,3000,1000,83,1,2,1000,1000,43,32,0
1428463,0.02,0.91,4000,1.44,0.55,0.666,26,12,8,4,1,11780,0,36,20120928,533450,306,0.25,57280,8,7750,0.05,1190,0.5,1,6,7,6,7,3,6,18,18,670925,2160,8,0,1060,67090,0,2061,82,508,75,17,8,6,25,43221,9,19,20,458,75,100,83,6,21,7,14,4,8,41,122,36,1,7,349,43226,2700,73,14,17,5000,2350,11500,77,7,8,15600,9000,6,1,0
928331,0,0.82,1000,0.46,0.5,0.28,11,28,16,4,1,13080,0,41,20110528,96820,182,0.7,8250,7,7720,0.4,1730,0.4,1,2,28,2,28,0,0,1,1,0,350,3,0,200,16280,0,2550,90,621,77,8,6,1,9,43209,2,5,8,605,73,8,8,0,5,4,1,0,1,1,14,0,0,0,345,43151,4700,72,1,1,4700,4700,3100,77,4,4,4800,2650,15,73,0
1654605,0,1,0,1,0.57,0.093,11,61,51,3,0,11830,0,17,20150924,31930,37,1,3750,6,530,1,1490,0.5,1,0,21,0,21,0,0,3,3,0,0,1,0,0,7350,0,970,96,515,75,8,3,3,9,43203,2,4,8,484,78,13,10,1,6,3,3,1,1,4,13,13,0,2,306,43224,2800,74,3,3,3300,1633,12600,84,3,3,15600,12600,24,3,1
2916834,0.06,0.94,300,9.81,0.78,0.103,11,61,60,2,1,11690,0,14,20160805,18120,36,1,1600,6,280,1,690,0.65,3,0,27,0,27,0,1,4,4,0,0,2,0,0,6160,0,654,116,525,85,8,0,0,8,43206,6,6,6,480,77,12,4,6,5,3,2,0,0,0,7,73,0,0,311,43004,1300,71,2,2,1500,1300,13400,83,3,3,17400,11800,21,223,1
903776,0.01,0.94,0,0.11,0.66,0.472,19,17,8,3,0,13220,0,21,20150711,243440,210,0.2,39300,6,10210,0.05,1100,0.5,1,9,13,9,13,1,0,0,2,9313,3060,4,0,3450,15820,0,1045,82,643,77,7,5,2,8,43185,0,2,6,620,75,35,35,0,13,6,7,1,2,9,49,0,1,0,359,43214,2600,73,7,7,3300,2428,7200,79,6,7,13200,6900,42,13,0
107592,0.03,0.97,0,1.72,0.72,0.244,13,31,23,4,0,11980,0,36,20140105,71780,150,0.4,12540,7,12960,0.65,1210,0.5,3,9,19,9,19,0,3,4,4,0,2880,2,0,0,12990,0,1597,82,552,73,12,4,4,14,43208,1,10,10,516,77,23,15,2,9,6,3,1,3,7,27,16,2,1,354,43206,2300,74,3,3,2700,2166,7400,78,6,6,9000,6900,19,21,0
3080801,0,1,0,1.17,0.54,0.394,18,14,11,3,0,15070,0,21,20141216,299650,156,0.35,53140,8,5630,0.1,1360,0.45,1,8,11,8,11,1,3,12,12,0,2000,12,0,0,25490,0,1252,83,505,80,8,4,4,9,43168,0,2,7,459,76,59,50,7,20,6,14,0,1,18,63,37,0,3,358,43175,2500,76,14,15,4300,2092,8200,81,6,7,10200,6416,56,49,1
3047234,0.03,0.92,0,0.86,1,0.53,20,21,52,2,0,18670,0,18,20160909,236770,213,0.5,63590,6,8460,0.4,710,0.65,1,4,5,4,5,0,5,12,12,0,1650,8,0,1650,32410,0,619,102,538,73,10,5,4,18,43065,0,0,4,472,76,59,48,6,20,7,13,1,3,32,62,59,0,2,331,43199,1700,75,13,13,3000,1500,7600,79,7,7,14400,6185,162,28,1
823338,0.01,0.99,0,1.3,1,0.475,17,24,18,2,0,13240,0,21,20160601,364170,225,0.3,69800,7,4390,0.15,1150,0.5,1,7,24,7,24,0,5,8,8,0,2260,18,0,830,28580,0,719,89,543,77,17,8,7,22,43225,1,9,14,505,74,62,52,2,24,9,15,0,0,20,68,34,0,0,358,43112,1800,72,15,16,3100,1733,5000,79,9,10,7800,4444,2,115,1
619806,0.01,0.99,1000,1.25,1,0.269,20,20,16,3,0,17400,0,21,20160614,137530,169,0.45,22750,9,780,0.2,1190,0.5,1,12,20,12,20,0,2,2,2,0,1250,4,0,850,26130,0,706,82,543,73,13,8,2,25,43221,11,16,22,509,77,31,30,2,14,4,10,3,7,13,37,9,3,0,322,43223,2000,77,10,11,3500,1710,6700,76,4,4,16200,7300,6,4,0
1219370,0.01,0.99,1000,0.79,0.48,0.305,17,26,17,4,0,17810,0,29,20130209,173480,163,0.45,24980,7,540,0.1,1020,0.55,1,10,11,10,11,1,2,5,5,2241267,890,5,0,730,16190,0,1927,82,548,74,5,2,1,8,43210,3,5,6,500,75,39,25,5,12,7,5,0,3,23,26,37,1,1,339,43191,2900,71,5,5,3800,2680,7900,82,7,7,14400,5685,17,36,0
3450721,0.02,0.98,200,0.88,0.59,0.258,21,26,25,3,1,15070,0,19,20150722,101710,103,0.7,16430,7,2710,0.3,840,0.6,1,4,16,4,16,0,0,3,3,0,430,4,0,410,11970,0,1034,82,647,77,8,6,2,9,43201,1,4,4,638,77,12,11,0,8,5,3,0,2,6,22,2,0,0,335,43174,1600,75,3,3,1800,1533,13200,79,5,5,24000,7640,26,53,0
1399008,0.02,0.98,500,0.7,1,0.325,14,22,21,2,1,1190,0,27,20151206,136480,172,0.3,24380,6,900,0.15,1190,0.4,3,22,22,22,22,0,0,2,3,8536,3620,5,0,0,1140,0,897,83,533,62,13,5,1,31,43213,7,8,10,494,73,27,23,4,10,4,6,0,1,9,28,11,0,0,357,43155,2000,71,6,6,2300,1783,5300,79,4,4,6000,3900,14,72,1
3217121,0.01,0.76,0,1.01,0.63,0.476,18,20,27,3,0,6610,0,37,20130220,331480,260,1,280,5,36820,1,1480,0.45,1,0,20,0,20,0,4,18,18,0,0,3,0,0,25580,0,1916,103,522,70,11,5,5,13,43225,1,2,8,454,76,55,18,25,25,6,19,1,1,22,30,280,0,5,354,43198,2100,76,19,20,6800,2026,11700,75,6,8,28800,10750,-1,26,1
890946,0.03,0.97,800,1.13,0.74,0.254,16,64,37,3,0,6930,0,20,20151201,36480,106,0.55,2190,6,2940,0.3,1030,0.55,3,3,64,3,64,0,1,4,4,525135,1160,2,0,0,6150,0,902,87,640,77,10,6,3,13,43203,2,5,12,614,74,5,5,0,4,1,3,0,1,2,8,0,0,0,339,43167,1300,70,3,3,2100,1266,3600,84,1,1,3600,3600,24,60,0
720037,0.03,0.97,0,0.58,0.64,0.294,17,23,22,4,0,9400,0,37,20130514,1577530,186,0.6,24690,6,1620,0.4,1090,0.55,1,1,23,1,23,0,0,3,5,0,770,2,0,300,11500,0,1833,90,657,77,8,6,2,15,43214,11,13,15,640,76,24,16,0,16,9,7,1,1,7,29,16,1,3,348,43223,1700,71,7,8,3100,1785,4900,80,9,10,7800,4844,10,1,0
2972047,0,1,1000,1.8,0.86,0.475,20,19,13,2,0,11530,0,19,20160517,247540,201,0.45,33480,6,2150,0.15,1180,0.5,1,11,19,11,19,0,1,3,3,301668,1550,6,2,0,20410,0,734,83,542,82,10,6,2,15,43224,5,8,13,507,76,62,52,4,16,7,9,2,6,17,76,31,1,3,357,43213,2100,74,9,10,3300,1644,9800,79,7,8,20400,7600,3,14,0
2354066,0.03,0.79,200,1.1,0.91,0.427,23,36,13,3,0,690,0,20,20160528,169210,172,0.7,61010,8,5850,0.4,1120,0.5,1,7,27,7,27,0,2,2,2,0,360,12,0,0,39920,0,723,88,599,78,24,13,7,51,43222,17,37,44,545,74,52,47,2,20,7,13,7,14,27,56,11,9,3,358,43225,2800,72,13,13,5000,2061,6600,80,7,7,16800,6057,5,2,0
4445,0.01,0.99,0,0.07,1,0.122,8,48,47,3,0,10430,0,22,20160525,95380,91,0.5,7430,7,1470,0.3,1130,0.5,1,5,48,5,48,0,4,4,7,11998,850,2,0,2410,3100,0,726,96,528,72,11,8,2,18,43220,10,15,17,497,79,14,12,1,4,3,1,0,0,3,32,7,1,0,348,43083,1700,72,1,1,1700,1700,19500,79,3,3,25800,16200,7,144,0
2179874,0,1,0,0.76,0.88,0.24,15,66,65,4,0,13340,0,21,20160325,96590,90,0.25,33790,6,2420,0.1,1380,0.45,1,16,16,16,16,1,3,3,3,1455808,4310,3,0,230,4820,0,787,82,589,77,31,18,9,50,43224,16,37,41,568,72,25,23,1,7,4,3,4,8,12,31,13,5,0,320,43216,1600,67,3,3,2000,1266,10200,79,4,4,15600,8400,3,11,0
970095,0.01,0.98,500,0.4,0.8,0.558,18,10,9,4,1,20860,0,39,20140212,439710,302,0.35,62740,6,7540,0.1,1280,0.5,1,9,9,9,20,1,1,3,3,118455,2600,5,0,460,21900,0,1559,84,630,81,10,5,2,13,43223,3,6,8,602,75,63,60,0,21,4,17,0,1,15,70,4,0,0,356,43157,2400,74,17,19,4800,1917,14100,78,4,4,26400,12000,1,67,0
251864,0.09,0.91,0,1.02,0.89,0.116,14,97,33,3,0,7180,1,25,20151111,12320,96,0.55,4720,8,2110,1,360,0.75,2,8,44,0,44,0,1,1,4,0,1540,1,0,0,0,0,922,97,544,76,11,6,4,11,43217,2,4,8,503,77,13,13,1,5,2,3,0,1,4,18,4,0,0,323,43144,1400,75,3,3,2300,1400,9300,85,2,2,16800,12000,10,83,0
462882,0,1,600,0.16,0.48,0.413,18,24,12,3,0,9830,0,41,20110210,261030,270,0.55,20500,6,17910,0.3,1660,0.4,1,24,24,24,25,1,0,1,2,0,1050,4,0,0,9140,0,2657,82,627,77,2,2,0,2,43201,1,1,2,601,76,15,15,0,7,3,4,0,0,2,21,2,0,0,349,43077,2100,74,4,4,2300,1900,11500,82,3,3,22800,11000,26,150,0
392394,0.02,0.98,1700,1.23,0.89,0.48,16,15,17,1,1,900,0,32,20150319,178550,295,1,19320,7,6500,0.4,890,0.6,1,0,9,0,9,0,2,3,3,0,10,5,0,0,0,0,1159,87,652,77,29,17,7,46,43224,13,30,36,633,75,33,31,0,15,5,10,2,2,18,34,13,3,6,350,43220,2000,75,10,11,3300,1700,3300,76,5,6,7200,3200,0,4,0
725615,0.09,0.91,800,0.44,0.69,0.391,22,12,12,4,1,8920,0,35,20131207,97710,242,0.3,17740,6,8340,0.05,630,0.6,1,4,12,7,12,0,2,2,2,92,2150,3,0,370,8660,0,1626,82,606,78,7,5,1,12,43205,4,8,11,576,76,18,18,1,7,3,4,2,5,9,46,1,7,0,350,43223,1800,74,4,5,2100,1375,1700,79,3,4,2400,1533,22,4,0
1627366,0.03,0.97,2300,2.41,0.95,0.286,19,33,19,2,1,14030,0,21,20160507,99130,126,0.45,8840,10,460,0.05,940,0.65,1,10,33,10,33,1,2,4,4,170383,1600,5,0,120,10370,0,744,82,539,77,18,10,6,29,43204,3,13,16,478,77,33,28,1,14,4,10,1,3,7,33,12,0,5,331,43206,1800,75,10,12,3200,1500,10500,81,4,4,20400,10000,23,21,1
267003,0.03,0.52,3000,0.53,0.93,0.461,20,19,20,3,1,13200,0,26,20151102,377700,228,0.15,48380,8,740,0.05,1200,0.5,1,7,19,7,19,0,2,2,2,143,5350,7,0,0,20570,0,931,87,553,75,6,3,3,7,43178,0,3,6,516,72,26,26,3,9,4,5,1,5,15,51,0,1,0,293,43208,3100,68,5,5,7200,3380,13700,76,4,4,16800,9825,49,19,0
1450843,0,0.91,3000,0.37,0.54,0.4,21,20,16,3,1,480,0,33,20130227,197900,190,0.35,15170,6,14420,0.65,1900,0.4,1,11,20,11,20,0,0,2,2,0,4910,4,1,200,3630,0,1909,82,543,77,7,5,2,10,43204,0,3,6,494,76,19,18,0,7,3,3,0,0,4,34,0,0,0,360,43223,2100,74,3,3,2300,0,0,78,3,3,20400,0,23,4,0
2244729,0,0.92,20000,1.19,0.62,0.261,15,61,45,3,0,12690,0,20,20150716,57700,112,0.75,9470,8,6220,0.65,1300,0.45,3,11,16,21,21,0,0,2,2,0,300,3,0,200,5340,0,1040,86,538,79,12,4,4,16,43204,4,8,13,506,79,20,18,2,9,6,3,0,0,5,24,7,0,0,331,43108,1700,79,3,4,2300,1600,8100,80,6,7,12000,6550,23,119,0
3408158,0.31,0.69,500,1.01,0.8,0.173,11,37,19,2,1,8610,0,20,20151212,11750,76,1,2180,6,2040,1,290,0.8,3,0,19,0,19,0,1,2,2,0,0,3,0,0,3070,0,891,146,587,79,9,6,3,12,43210,3,7,10,521,77,11,7,2,5,2,3,1,3,7,8,11,1,0,318,43205,600,71,3,4,600,533,2000,83,2,3,3000,2100,17,22,0
1258633,0.02,0.94,500,1.49,0.82,0.461,20,17,17,3,0,25870,0,23,20151108,381300,196,0.15,90830,8,1310,0.05,1160,0.5,1,7,7,7,7,1,0,5,5,28,4720,10,0,5370,42800,0,925,82,545,77,23,16,5,32,43225,10,24,29,510,77,56,55,1,24,8,16,3,7,25,80,6,3,0,321,43223,2100,76,16,17,4400,1768,5200,79,8,9,9000,5037,2,4,0
2385719,0,1,0,0.68,0.82,0.188,8,28,78,1,0,1710,0,9,20170315,4460,51,1,1610,7,10300,1,1480,0.45,4,0,28,0,28,0,1,2,21,0,0,1,0,0,0,0,432,110,543,77,7,5,2,10,43204,0,3,6,494,76,19,18,0,7,3,3,0,0,4,34,0,0,0,360,43223,2100,74,3,3,2300,0,0,78,3,3,20400,0,23,4,0
2330454,0.04,0.96,100,1.19,0.46,0.181,13,29,28,2,0,5950,0,19,20141014,46620,75,0.6,6820,7,1500,0.4,940,0.55,1,5,23,5,23,0,1,6,6,684404,1230,2,0,0,480,0,1315,96,538,78,7,3,4,9,43226,1,5,6,499,73,22,20,1,8,4,4,1,1,5,23,10,1,2,313,43215,2200,70,4,5,3200,1950,4500,80,4,5,6000,4050,1,12,0
2016675,0.01,0.99,0,4.13,1,0.413,16,51,22,2,0,16300,0,13,20170220,290760,152,0.75,8650,7,6730,1,1220,0.5,1,0,51,0,51,0,0,4,4,0,470,10,0,0,14720,0,455,90,531,71,9,5,4,11,43205,1,5,5,494,75,65,65,1,11,2,9,0,1,10,88,14,0,0,354,43142,2400,74,9,10,3000,2088,18000,77,2,2,25200,15150,22,85,0
2101236,0.02,0.98,0,0.73,0.96,0.586,18,17,11,2,0,17100,0,22,20160422,387060,234,0.3,65340,8,1060,0.1,1060,0.5,1,11,12,11,12,1,2,9,9,1140170,2470,12,0,610,28400,0,759,82,550,74,19,8,7,25,43222,8,12,16,511,77,81,65,4,28,7,21,2,5,34,64,37,1,2,343,43224,2000,75,21,22,3200,1595,8100,80,7,8,13800,6614,2,0,1
2824017,0.02,0.95,700,0.9,0.39,0.358,19,31,15,4,0,21340,0,22,20130630,168290,141,0.4,37890,8,690,0.15,1260,0.5,1,10,13,11,13,0,3,3,5,0,2020,5,0,360,21550,0,1786,82,593,75,14,5,6,22,43204,6,9,12,558,71,48,39,3,17,4,13,3,4,26,56,22,5,1,353,43219,2000,70,13,14,5100,1723,3300,72,4,4,9000,3900,23,8,0
1458128,0.04,0.68,4000,1.14,0.55,0.408,15,8,15,4,1,7220,0,47,20110125,133840,227,1,5790,7,7460,1,1160,0.45,1,0,7,0,8,0,1,2,2,0,0,3,0,0,13240,0,2673,82,537,75,15,8,5,30,43214,4,13,21,512,73,20,20,2,5,1,4,0,1,6,23,2,0,0,336,43193,2800,73,4,4,5300,1850,2400,78,1,1,2400,2400,13,34,0
2505765,0.01,0.78,1000,27.46,1,0.252,18,29,28,2,0,14770,0,23,20160424,101590,150,0.6,17270,7,4420,0.65,1350,0.4,3,9,29,9,29,0,2,4,4,0,960,3,4,0,22860,0,757,94,551,72,19,9,5,25,43216,9,11,12,504,75,55,44,6,21,10,11,2,3,19,52,40,2,1,347,43215,2500,73,11,11,7200,2236,14200,81,10,10,26400,9560,11,12,0
3163518,0.04,0.96,300,5.33,0.78,0.425,21,32,31,2,1,17540,0,21,20151210,193780,169,0.45,35940,6,3080,0.15,840,0.6,1,20,20,20,20,1,2,4,4,2075055,1020,8,0,70,18530,0,893,82,542,75,6,2,4,7,43073,0,0,4,515,75,54,47,4,16,6,10,0,0,10,69,26,0,0,315,43136,1500,71,10,10,2300,1400,3600,79,6,7,8400,4500,151,88,0
1857968,0,0.82,4000,1.19,0.43,0.45,24,22,16,4,1,18620,0,20,20140417,294310,190,0.6,46630,7,4420,0.65,1610,0.45,1,0,22,0,22,0,0,9,27,0,1390,5,0,1340,21910,0,1495,95,548,74,10,2,4,16,43204,7,9,14,485,74,68,58,10,24,8,16,1,1,21,79,43,1,1,341,43222,2600,74,16,17,6800,2568,8300,75,8,9,14400,6950,20,2,0
3407648,0.01,0.85,0,0.97,0.46,0.388,19,14,14,3,0,32660,0,18,20141228,228940,148,0.25,68130,7,340,0.1,1350,0.45,1,9,13,9,13,0,1,2,2,1885783,2700,4,0,0,38130,0,1240,83,547,69,7,3,4,8,43225,1,1,5,512,75,42,42,5,13,6,7,0,2,13,68,2,3,0,353,43158,2000,73,7,8,3900,1714,16700,79,6,7,43200,10950,2,69,0
2218924,0.03,0.97,4000,1.36,1,0.163,13,56,22,1,1,13940,0,10,20170511,30440,49,0.5,5760,6,60,0.3,860,0.6,3,4,30,4,30,0,3,3,3,129,1540,3,0,810,11060,0,375,84,534,80,10,4,5,14,43203,4,7,8,489,74,7,6,1,3,2,1,0,0,4,7,1,0,0,335,43114,1400,72,1,1,1400,1400,5400,80,2,2,6000,5400,24,113,1
3042494,0.01,0.85,0,0.15,0.54,0.294,17,24,18,3,0,900,0,43,20110709,164360,243,0.35,24690,7,7680,0.2,1540,0.45,1,8,24,8,24,0,2,2,3,719582,2080,4,0,0,26790,0,2508,87,556,73,10,6,4,16,43224,6,7,16,495,72,26,26,1,9,3,6,1,8,12,38,0,2,0,355,43199,2100,72,6,6,4200,1800,4400,72,3,3,12000,7200,3,28,0
2640914,0.01,0.71,1900,0.61,0.89,0.205,20,21,14,2,1,24720,0,25,20151115,196500,119,0.35,53070,6,3500,0.15,1660,0.4,1,7,14,7,15,0,2,2,2,930748,2000,18,0,1510,37490,0,918,82,546,73,10,6,4,10,43222,4,6,8,512,72,13,13,2,5,0,5,0,1,3,14,1,0,0,356,43181,2300,72,5,5,7200,2540,0,0,0,0,0,0,5,46,0
3127198,0.01,0.96,300,1.23,1,0.255,18,29,28,3,0,6390,0,17,20161014,170620,116,0.2,36960,7,2790,0.15,1340,0.45,1,11,11,11,11,1,0,3,4,0,7120,5,0,0,7030,0,584,82,542,81,5,4,1,5,43187,0,2,3,510,69,47,46,4,12,1,11,1,1,16,51,7,1,0,338,43202,2800,68,11,12,4000,1863,6300,75,1,1,6300,6300,40,25,0
118089,0.06,0.91,2000,5.56,0.77,0.625,21,9,7,4,1,9390,0,40,20131103,248980,403,0.3,37320,6,4300,0.05,730,0.65,1,5,9,6,9,2,0,3,4,108029,2500,7,0,820,8910,0,1660,82,647,74,12,5,5,13,43210,3,4,8,627,76,33,30,0,11,5,6,1,4,13,35,2,0,0,360,43200,2700,74,6,6,3700,1866,14400,78,5,6,20400,8360,14,24,0
1845634,0.01,0.89,17000,1.01,0.95,0.488,23,14,18,3,1,26940,0,36,20150120,342910,251,0.3,47050,6,10360,0.1,1320,0.5,1,8,14,8,14,1,2,3,3,10304,4280,8,0,200,18310,0,1217,82,550,77,11,5,2,19,43211,8,12,13,497,76,55,47,1,24,11,13,0,2,13,61,26,1,1,342,43169,2100,74,13,13,5000,1869,11000,77,11,13,43800,11927,16,58,0
612095,0.01,0.88,9700,74.67,0.94,0.286,22,27,12,3,1,8090,0,29,20150811,147370,163,0.3,48850,6,17430,0.15,1510,0.45,2,17,17,19,29,1,0,2,2,79,2600,3,0,2470,33940,0,1014,82,654,78,11,7,4,20,43198,1,8,16,640,71,3,3,0,2,1,1,1,1,1,3,0,1,0,230,43215,500,70,1,1,500,500,1000,74,1,1,1000,1000,29,12,0
172813,0,1,0,0.97,1,0.425,17,19,13,1,0,7430,0,9,20170610,228830,115,0.9,25160,5,6100,0.4,1400,0.5,1,0,19,0,19,0,0,1,2,0,110,5,0,0,14100,0,345,101,656,76,26,14,5,43,43221,7,12,19,656,74,73,72,0,21,5,16,1,1,23,79,3,2,0,350,43222,2400,74,16,16,4500,1993,12300,78,5,5,14400,8780,6,5,0
367386,0.02,0.44,2000,0.69,1,0.344,16,24,19,2,1,1150,0,23,20160429,141160,199,0.3,28850,6,29380,0.65,1600,0.4,1,9,18,6,30,0,0,0,1,0,6300,1,0,0,0,0,752,91,612,81,7,5,2,13,43199,1,8,11,588,79,2,2,0,2,1,1,0,0,1,2,0,0,0,286,43102,1100,85,1,1,1100,1100,1200,71,1,1,1200,1200,28,125,0
2497119,0.01,0.99,0,0.23,1,0.216,14,20,31,3,0,7100,0,25,20160222,57990,114,0.5,14300,6,3320,0.3,890,0.6,1,14,20,14,20,0,3,3,4,549183,760,2,0,0,4110,0,819,85,546,80,10,4,3,13,43222,4,7,10,486,78,30,16,5,14,6,8,2,3,9,33,49,2,7,354,43201,1700,74,8,9,2600,1625,9400,80,6,7,19200,8300,5,26,0
776571,0.02,0.98,0,0.19,0.83,0.103,11,32,24,4,0,11340,0,49,20130419,51410,171,0.6,4890,6,190,0.65,990,0.55,1,0,32,0,32,0,2,2,2,0,1120,2,0,0,8220,0,1858,94,626,69,4,2,2,4,43217,2,2,3,602,82,4,4,0,4,3,1,0,0,2,6,0,0,0,301,43074,1100,89,1,1,1100,1100,9300,78,3,3,12000,6933,10,153,1
3426010,0.02,0.95,0,0.7,1,0.478,17,22,15,2,0,238510,0,11,20170417,173280,158,0.35,51080,6,29490,0.2,1080,0.5,3,22,22,22,22,0,2,6,6,831,3600,8,0,150,26540,0,399,82,550,70,6,3,2,6,43194,0,1,1,499,75,24,21,3,6,2,4,0,2,10,57,9,0,0,318,43165,2200,72,4,4,4600,1925,5400,79,2,2,6000,4650,33,62,1
2507347,0.04,0.96,900,0.06,0.67,0.161,19,32,30,2,0,8170,0,24,20150314,58270,89,0.65,8220,7,770,0.65,800,0.65,1,16,31,16,31,0,3,4,4,0,740,2,0,740,740,0,1164,86,608,82,1,1,0,1,42877,0,0,0,585,76,7,7,0,1,0,1,0,0,1,7,0,0,0,332,43073,1100,76,1,1,1100,1100,0,0,0,0,0,0,350,154,1
2184168,0.02,0.94,0,0.23,0.3,0.508,19,17,21,2,0,16280,0,16,20130919,294840,196,0.25,55870,5,5120,0.05,1120,0.5,1,3,17,3,17,2,4,4,4,317,1510,6,0,530,15010,0,1705,82,544,72,19,12,5,24,43224,8,13,17,502,74,56,51,2,22,6,16,0,0,20,60,17,0,0,353,43137,2500,73,16,16,5100,2118,4900,79,6,7,10800,4983,0,87,0
1724327,0.02,0.98,6000,0.62,0.9,0.438,17,21,14,3,0,7510,0,27,20150912,264180,189,0.3,36590,7,380,0.05,1090,0.5,1,3,9,3,9,0,1,3,3,21,1400,7,0,0,14090,0,982,83,540,76,14,8,6,23,43218,8,14,16,502,74,45,39,1,17,4,13,2,5,23,45,13,1,3,340,43223,1800,73,13,14,2900,1684,7800,79,4,4,12000,5250,6,1,1
